Cultivo,Campaña,Provincia,Departamento,ID Provincia,ID Departamento,Rendimiento
Soja 2da,2023/24,SALTA,LA VINA,66,98,2300
Soja 2da,2013/14,SALTA,METAN,66,112,1700
Soja 2da,2014/15,SALTA,METAN,66,112,2701
Soja 2da,2015/16,SALTA,METAN,66,112,2300
Soja 2da,2016/17,SALTA,METAN,66,112,2600
Soja 2da,2017/18,SALTA,METAN,66,112,2400
Soja 2da,2018/19,SALTA,METAN,66,112,2700
Soja 2da,2019/20,SALTA,METAN,66,112,2500
Soja 2da,2020/21,SALTA,METAN,66,112,2500
Soja 2da,2021/22,SALTA,METAN,66,112,1600
Soja 2da,2022/23,SALTA,METAN,66,112,1600
Soja 2da,2023/24,SALTA,METAN,66,112,2400
Soja 2da,2013/14,SALTA,ORAN,66,126,1895
Soja 2da,2014/15,SALTA,ORAN,66,126,2500
Soja 2da,2015/16,SALTA,ORAN,66,126,1800
Soja 2da,2016/17,SALTA,ORAN,66,126,2400
Soja 2da,2017/18,SALTA,ORAN,66,126,2200
Soja 2da,2018/19,SALTA,ORAN,66,126,2700
Soja 2da,2019/20,SALTA,ORAN,66,126,2200
Soja 2da,2020/21,SALTA,ORAN,66,126,2400
Soja 2da,2021/22,SALTA,ORAN,66,126,1400
Soja 2da,2022/23,SALTA,ORAN,66,126,1300
Soja 2da,2023/24,SALTA,ORAN,66,126,2000
Soja 2da,2022/23,SALTA,RIVADAVIA,66,133,1507
Soja 2da,2023/24,SALTA,RIVADAVIA,66,133,2107
Soja 2da,2013/14,SALTA,ROSARIO DE LA FRONTERA,66,140,2000
Soja 2da,2014/15,SALTA,ROSARIO DE LA FRONTERA,66,140,2600
Soja 2da,2015/16,SALTA,ROSARIO DE LA FRONTERA,66,140,2300
Soja 2da,2016/17,SALTA,ROSARIO DE LA FRONTERA,66,140,2600
Soja 2da,2017/18,SALTA,ROSARIO DE LA FRONTERA,66,140,2400
Soja 2da,2018/19,SALTA,ROSARIO DE LA FRONTERA,66,140,2700
Soja 2da,2019/20,SALTA,ROSARIO DE LA FRONTERA,66,140,2300
Soja 2da,2020/21,SALTA,ROSARIO DE LA FRONTERA,66,140,2400
Soja 2da,2021/22,SALTA,ROSARIO DE LA FRONTERA,66,140,1600
Soja 2da,2022/23,SALTA,ROSARIO DE LA FRONTERA,66,140,1600
Soja 2da,2023/24,SALTA,ROSARIO DE LA FRONTERA,66,140,2300
Soja 2da,2018/19,SALTA,ROSARIO DE LERMA,66,147,2700
Soja 2da,2021/22,SALTA,ROSARIO DE LERMA,66,147,1800
Soja 2da,2022/23,SALTA,ROSARIO DE LERMA,66,147,1501
Soja 2da,2023/24,SALTA,ROSARIO DE LERMA,66,147,2200
Soja 2da,2013/14,SAN LUIS,AYACUCHO,74,7,2100
Soja 2da,2015/16,SAN LUIS,AYACUCHO,74,7,2000
Soja 2da,2016/17,SAN LUIS,AYACUCHO,74,7,2000
Soja 2da,2017/18,SAN LUIS,AYACUCHO,74,7,1200
Soja 2da,2018/19,SAN LUIS,AYACUCHO,74,7,1800
Soja 2da,2019/20,SAN LUIS,AYACUCHO,74,7,1200
Soja 2da,2020/21,SAN LUIS,AYACUCHO,74,7,2600
Soja 2da,2021/22,SAN LUIS,AYACUCHO,74,7,2400
Soja 2da,2022/23,SAN LUIS,AYACUCHO,74,7,1900
Soja 2da,2023/24,SAN LUIS,AYACUCHO,74,7,1700
Soja 2da,2013/14,SAN LUIS,CHACABUCO,74,28,1500
Soja 2da,2020/21,SAN LUIS,CHACABUCO,74,28,1600
Soja 2da,2013/14,SAN LUIS,CORONEL PRINGLES,74,21,1900
Soja 2da,2015/16,SAN LUIS,CORONEL PRINGLES,74,21,2000
Soja 2da,2016/17,SAN LUIS,CORONEL PRINGLES,74,21,1800
Soja 2da,2017/18,SAN LUIS,CORONEL PRINGLES,74,21,1200
Soja 2da,2018/19,SAN LUIS,CORONEL PRINGLES,74,21,1200
Soja 2da,2019/20,SAN LUIS,CORONEL PRINGLES,74,21,700
Soja 2da,2020/21,SAN LUIS,CORONEL PRINGLES,74,21,1900
Soja 2da,2021/22,SAN LUIS,CORONEL PRINGLES,74,21,1400
Soja 2da,2013/14,SAN LUIS,GENERAL PEDERNERA,74,35,1700
Soja 2da,2015/16,SAN LUIS,GENERAL PEDERNERA,74,35,2200
Soja 2da,2016/17,SAN LUIS,GENERAL PEDERNERA,74,35,1700
Soja 2da,2017/18,SAN LUIS,GENERAL PEDERNERA,74,35,1200
Soja 2da,2018/19,SAN LUIS,GENERAL PEDERNERA,74,35,1200
Soja 2da,2019/20,SAN LUIS,GENERAL PEDERNERA,74,35,600
Soja 2da,2021/22,SAN LUIS,GENERAL PEDERNERA,74,35,1400
Soja 2da,2021/22,SAN LUIS,GOBERNADOR DUPUY,74,42,1400
Soja 2da,2013/14,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,1900
Soja 2da,2014/15,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,1700
Soja 2da,2015/16,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,1900
Soja 2da,2016/17,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,1600
Soja 2da,2017/18,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,1200
Soja 2da,2018/19,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,1100
Soja 2da,2019/20,SAN LUIS,JUAN MARTIN DE PUEYRREDON,74,56,700
Soja 2da,2013/14,SAN LUIS,JUNIN,74,49,2000
Soja 2da,2016/17,SAN LUIS,JUNIN,74,49,1475
Soja 2da,2018/19,SAN LUIS,JUNIN,74,49,1300
Soja 2da,2019/20,SAN LUIS,JUNIN,74,49,1000
Soja 2da,2020/21,SAN LUIS,JUNIN,74,49,2200
Soja 2da,2021/22,SAN LUIS,JUNIN,74,49,1700
Soja 2da,2022/23,SAN LUIS,JUNIN,74,49,1800
Soja 2da,2023/24,SAN LUIS,JUNIN,74,49,1700
Soja 2da,2013/14,SANTA FE,9 DE JULIO,82,77,2600
Soja 2da,2014/15,SANTA FE,9 DE JULIO,82,77,2500
Soja 2da,2015/16,SANTA FE,9 DE JULIO,82,77,2000
Soja 2da,2016/17,SANTA FE,9 DE JULIO,82,77,3200
Soja 2da,2017/18,SANTA FE,9 DE JULIO,82,77,1000
Soja 2da,2018/19,SANTA FE,9 DE JULIO,82,77,1800
Soja 2da,2019/20,SANTA FE,9 DE JULIO,82,77,2100
Soja 2da,2020/21,SANTA FE,9 DE JULIO,82,77,2400
Soja 2da,2021/22,SANTA FE,9 DE JULIO,82,77,2100
Soja 2da,2022/23,SANTA FE,9 DE JULIO,82,77,1500
Soja 2da,2023/24,SANTA FE,9 DE JULIO,82,77,1500
Soja 2da,2013/14,SANTA FE,BELGRANO,82,7,3155
Soja 2da,2014/15,SANTA FE,BELGRANO,82,7,3300
Soja 2da,2015/16,SANTA FE,BELGRANO,82,7,2235
Soja 2da,2016/17,SANTA FE,BELGRANO,82,7,3400
Soja 2da,2017/18,SANTA FE,BELGRANO,82,7,1474
Soja 2da,2018/19,SANTA FE,BELGRANO,82,7,3860
Soja 2da,2019/20,SANTA FE,BELGRANO,82,7,2200
Soja 2da,2020/21,SANTA FE,BELGRANO,82,7,2500
Soja 2da,2021/22,SANTA FE,BELGRANO,82,7,2800
Soja 2da,2022/23,SANTA FE,BELGRANO,82,7,1200
Soja 2da,2023/24,SANTA FE,BELGRANO,82,7,3600
Soja 2da,2013/14,SANTA FE,CASEROS,82,14,3200
Soja 2da,2014/15,SANTA FE,CASEROS,82,14,3700
Soja 2da,2015/16,SANTA FE,CASEROS,82,14,3000
Soja 2da,2016/17,SANTA FE,CASEROS,82,14,3000
Soja 2da,2017/18,SANTA FE,CASEROS,82,14,1500
Soja 2da,2018/19,SANTA FE,CASEROS,82,14,3660
Soja 2da,2019/20,SANTA FE,CASEROS,82,14,2460
Soja 2da,2020/21,SANTA FE,CASEROS,82,14,2600
Soja 2da,2021/22,SANTA FE,CASEROS,82,14,1600
Soja 2da,2022/23,SANTA FE,CASEROS,82,14,500
Soja 2da,2023/24,SANTA FE,CASEROS,82,14,3250
Soja 2da,2013/14,SANTA FE,CASTELLANOS,82,21,3100
Soja 2da,2014/15,SANTA FE,CASTELLANOS,82,21,3100
Soja 2da,2015/16,SANTA FE,CASTELLANOS,82,21,2100
Soja 2da,2016/17,SANTA FE,CASTELLANOS,82,21,2700
Soja 2da,2017/18,SANTA FE,CASTELLANOS,82,21,1800
Soja 2da,2018/19,SANTA FE,CASTELLANOS,82,21,3100
Soja 2da,2019/20,SANTA FE,CASTELLANOS,82,21,3280
Soja 2da,2020/21,SANTA FE,CASTELLANOS,82,21,3629
Soja 2da,2021/22,SANTA FE,CASTELLANOS,82,21,3400
Soja 2da,2022/23,SANTA FE,CASTELLANOS,82,21,1800
Soja 2da,2023/24,SANTA FE,CASTELLANOS,82,21,3700
Soja 2da,2013/14,SANTA FE,CONSTITUCION,82,28,3200
Soja 2da,2014/15,SANTA FE,CONSTITUCION,82,28,3584
Soja 2da,2015/16,SANTA FE,CONSTITUCION,82,28,3000
Soja 2da,2016/17,SANTA FE,CONSTITUCION,82,28,3000
Soja 2da,2017/18,SANTA FE,CONSTITUCION,82,28,1400
Soja 2da,2018/19,SANTA FE,CONSTITUCION,82,28,3470
Soja 2da,2019/20,SANTA FE,CONSTITUCION,82,28,1900
Soja 2da,2020/21,SANTA FE,CONSTITUCION,82,28,2000
Soja 2da,2021/22,SANTA FE,CONSTITUCION,82,28,1500
Soja 2da,2022/23,SANTA FE,CONSTITUCION,82,28,300
Soja 2da,2023/24,SANTA FE,CONSTITUCION,82,28,3000
Soja 2da,2020/21,SANTA FE,GARAY,82,35,2630
Soja 2da,2021/22,SANTA FE,GARAY,82,35,2600
Soja 2da,2022/23,SANTA FE,GARAY,82,35,800
Soja 2da,2023/24,SANTA FE,GARAY,82,35,2600
Soja 2da,2013/14,SANTA FE,GENERAL LOPEZ,82,42,2600
Soja 2da,2014/15,SANTA FE,GENERAL LOPEZ,82,42,3800
Soja 2da,2015/16,SANTA FE,GENERAL LOPEZ,82,42,2800
Soja 2da,2016/17,SANTA FE,GENERAL LOPEZ,82,42,2600
Soja 2da,2017/18,SANTA FE,GENERAL LOPEZ,82,42,1600
Soja 2da,2018/19,SANTA FE,GENERAL LOPEZ,82,42,3200
Soja 2da,2019/20,SANTA FE,GENERAL LOPEZ,82,42,3100
Soja 2da,2020/21,SANTA FE,GENERAL LOPEZ,82,42,2800
Soja 2da,2021/22,SANTA FE,GENERAL LOPEZ,82,42,2600
Soja 2da,2022/23,SANTA FE,GENERAL LOPEZ,82,42,800
Soja 2da,2023/24,SANTA FE,GENERAL LOPEZ,82,42,1800
Soja 2da,2013/14,SANTA FE,GENERAL OBLIGADO,82,49,2100
Soja 2da,2014/15,SANTA FE,GENERAL OBLIGADO,82,49,2100
Soja 2da,2015/16,SANTA FE,GENERAL OBLIGADO,82,49,1500
Soja 2da,2016/17,SANTA FE,GENERAL OBLIGADO,82,49,2400
Soja 2da,2017/18,SANTA FE,GENERAL OBLIGADO,82,49,800
Soja 2da,2018/19,SANTA FE,GENERAL OBLIGADO,82,49,1800
Soja 2da,2019/20,SANTA FE,GENERAL OBLIGADO,82,49,1750
Soja 2da,2020/21,SANTA FE,GENERAL OBLIGADO,82,49,1900
Soja 2da,2021/22,SANTA FE,GENERAL OBLIGADO,82,49,1300
Soja 2da,2022/23,SANTA FE,GENERAL OBLIGADO,82,49,800
Soja 2da,2023/24,SANTA FE,GENERAL OBLIGADO,82,49,1800
Soja 2da,2013/14,SANTA FE,IRIONDO,82,56,3000
Soja 2da,2014/15,SANTA FE,IRIONDO,82,56,3800
Soja 2da,2015/16,SANTA FE,IRIONDO,82,56,2200
Soja 2da,2016/17,SANTA FE,IRIONDO,82,56,3600
Soja 2da,2017/18,SANTA FE,IRIONDO,82,56,1733
Soja 2da,2018/19,SANTA FE,IRIONDO,82,56,3940
Soja 2da,2019/20,SANTA FE,IRIONDO,82,56,1900
Soja 2da,2020/21,SANTA FE,IRIONDO,82,56,2500
Soja 2da,2021/22,SANTA FE,IRIONDO,82,56,2500
Soja 2da,2022/23,SANTA FE,IRIONDO,82,56,1300
Soja 2da,2023/24,SANTA FE,IRIONDO,82,56,3600
Soja 2da,2013/14,SANTA FE,LA CAPITAL,82,63,2800
Soja 2da,2014/15,SANTA FE,LA CAPITAL,82,63,2700
Soja 2da,2015/16,SANTA FE,LA CAPITAL,82,63,2000
Soja 2da,2016/17,SANTA FE,LA CAPITAL,82,63,2700
Soja 2da,2017/18,SANTA FE,LA CAPITAL,82,63,1000
Soja 2da,2018/19,SANTA FE,LA CAPITAL,82,63,2988
Soja 2da,2019/20,SANTA FE,LA CAPITAL,82,63,2680
Soja 2da,2020/21,SANTA FE,LA CAPITAL,82,63,2635
Soja 2da,2021/22,SANTA FE,LA CAPITAL,82,63,2300
Soja 2da,2022/23,SANTA FE,LA CAPITAL,82,63,1200
Soja 2da,2023/24,SANTA FE,LA CAPITAL,82,63,3000
Soja 2da,2013/14,SANTA FE,LAS COLONIAS,82,70,2900
Soja 2da,2014/15,SANTA FE,LAS COLONIAS,82,70,3100
Soja 2da,2015/16,SANTA FE,LAS COLONIAS,82,70,2000
Soja 2da,2016/17,SANTA FE,LAS COLONIAS,82,70,2900
Soja 2da,2017/18,SANTA FE,LAS COLONIAS,82,70,1300
Soja 2da,2018/19,SANTA FE,LAS COLONIAS,82,70,2908
Soja 2da,2019/20,SANTA FE,LAS COLONIAS,82,70,2780
Soja 2da,2020/21,SANTA FE,LAS COLONIAS,82,70,2935
Soja 2da,2021/22,SANTA FE,LAS COLONIAS,82,70,3200
Soja 2da,2022/23,SANTA FE,LAS COLONIAS,82,70,1800
Soja 2da,2023/24,SANTA FE,LAS COLONIAS,82,70,3500
Soja 2da,2013/14,SANTA FE,ROSARIO,82,84,3178
Soja 2da,2014/15,SANTA FE,ROSARIO,82,84,3600
Soja 2da,2015/16,SANTA FE,ROSARIO,82,84,2962
Soja 2da,2016/17,SANTA FE,ROSARIO,82,84,3200
Soja 2da,2017/18,SANTA FE,ROSARIO,82,84,1400
Soja 2da,2018/19,SANTA FE,ROSARIO,82,84,3410
Soja 2da,2019/20,SANTA FE,ROSARIO,82,84,1400
Soja 2da,2020/21,SANTA FE,ROSARIO,82,84,1500
Soja 2da,2021/22,SANTA FE,ROSARIO,82,84,1200
Soja 2da,2022/23,SANTA FE,ROSARIO,82,84,400
Soja 2da,2023/24,SANTA FE,ROSARIO,82,84,3250
Soja 2da,2013/14,SANTA FE,SAN CRISTOBAL,82,91,2600
Soja 2da,2014/15,SANTA FE,SAN CRISTOBAL,82,91,2600
Soja 2da,2015/16,SANTA FE,SAN CRISTOBAL,82,91,2000
Soja 2da,2016/17,SANTA FE,SAN CRISTOBAL,82,91,2700
Soja 2da,2017/18,SANTA FE,SAN CRISTOBAL,82,91,800
Soja 2da,2018/19,SANTA FE,SAN CRISTOBAL,82,91,2834
Soja 2da,2019/20,SANTA FE,SAN CRISTOBAL,82,91,2470
Soja 2da,2020/21,SANTA FE,SAN CRISTOBAL,82,91,2733
Soja 2da,2021/22,SANTA FE,SAN CRISTOBAL,82,91,2800
Soja 2da,2022/23,SANTA FE,SAN CRISTOBAL,82,91,1000
Soja 2da,2023/24,SANTA FE,SAN CRISTOBAL,82,91,3000
Soja 2da,2013/14,SANTA FE,SAN JAVIER,82,98,2000
Soja 2da,2014/15,SANTA FE,SAN JAVIER,82,98,1800
Soja 2da,2015/16,SANTA FE,SAN JAVIER,82,98,1300
Soja 2da,2016/17,SANTA FE,SAN JAVIER,82,98,2300
Soja 2da,2017/18,SANTA FE,SAN JAVIER,82,98,800
Soja 2da,2018/19,SANTA FE,SAN JAVIER,82,98,1800
Soja 2da,2019/20,SANTA FE,SAN JAVIER,82,98,2130
Soja 2da,2020/21,SANTA FE,SAN JAVIER,82,98,2500
Soja 2da,2021/22,SANTA FE,SAN JAVIER,82,98,1700
Soja 2da,2022/23,SANTA FE,SAN JAVIER,82,98,700
Soja 2da,2023/24,SANTA FE,SAN JAVIER,82,98,2200
Soja 2da,2013/14,SANTA FE,SAN JERONIMO,82,105,3200
Soja 2da,2014/15,SANTA FE,SAN JERONIMO,82,105,3500
Soja 2da,2015/16,SANTA FE,SAN JERONIMO,82,105,1800
Soja 2da,2016/17,SANTA FE,SAN JERONIMO,82,105,3400
Soja 2da,2017/18,SANTA FE,SAN JERONIMO,82,105,1288
Soja 2da,2018/19,SANTA FE,SAN JERONIMO,82,105,3680
Soja 2da,2019/20,SANTA FE,SAN JERONIMO,82,105,1800
Soja 2da,2020/21,SANTA FE,SAN JERONIMO,82,105,2500
Soja 2da,2021/22,SANTA FE,SAN JERONIMO,82,105,2500
Soja 2da,2022/23,SANTA FE,SAN JERONIMO,82,105,800
Soja 2da,2023/24,SANTA FE,SAN JERONIMO,82,105,3500
Soja 2da,2013/14,SANTA FE,SAN JUSTO,82,112,2700
Soja 2da,2014/15,SANTA FE,SAN JUSTO,82,112,2400
Soja 2da,2015/16,SANTA FE,SAN JUSTO,82,112,1800
Soja 2da,2016/17,SANTA FE,SAN JUSTO,82,112,2700
Soja 2da,2017/18,SANTA FE,SAN JUSTO,82,112,1000
Soja 2da,2018/19,SANTA FE,SAN JUSTO,82,112,2307
Soja 2da,2019/20,SANTA FE,SAN JUSTO,82,112,2590
Soja 2da,2020/21,SANTA FE,SAN JUSTO,82,112,2800
Soja 2da,2021/22,SANTA FE,SAN JUSTO,82,112,2600
Soja 2da,2022/23,SANTA FE,SAN JUSTO,82,112,1000
Soja 2da,2023/24,SANTA FE,SAN JUSTO,82,112,3000
Soja 2da,2013/14,SANTA FE,SAN LORENZO,82,119,3200
Soja 2da,2014/15,SANTA FE,SAN LORENZO,82,119,3800
Soja 2da,2015/16,SANTA FE,SAN LORENZO,82,119,3000
Soja 2da,2016/17,SANTA FE,SAN LORENZO,82,119,3200
Soja 2da,2017/18,SANTA FE,SAN LORENZO,82,119,1400
Soja 2da,2018/19,SANTA FE,SAN LORENZO,82,119,3489
Soja 2da,2019/20,SANTA FE,SAN LORENZO,82,119,1600
Soja 2da,2020/21,SANTA FE,SAN LORENZO,82,119,2200
Soja 2da,2021/22,SANTA FE,SAN LORENZO,82,119,1200
Soja 2da,2022/23,SANTA FE,SAN LORENZO,82,119,400
Soja 2da,2023/24,SANTA FE,SAN LORENZO,82,119,3500
Soja 2da,2013/14,SANTA FE,SAN MARTIN,82,126,3300
Soja 2da,2014/15,SANTA FE,SAN MARTIN,82,126,3600
Soja 2da,2015/16,SANTA FE,SAN MARTIN,82,126,1900
Soja 2da,2016/17,SANTA FE,SAN MARTIN,82,126,2800
Soja 2da,2017/18,SANTA FE,SAN MARTIN,82,126,1158
Soja 2da,2018/19,SANTA FE,SAN MARTIN,82,126,3770
Soja 2da,2019/20,SANTA FE,SAN MARTIN,82,126,2100
Soja 2da,2020/21,SANTA FE,SAN MARTIN,82,126,2500
Soja 2da,2021/22,SANTA FE,SAN MARTIN,82,126,2800
Soja 2da,2022/23,SANTA FE,SAN MARTIN,82,126,800
Soja 2da,2023/24,SANTA FE,SAN MARTIN,82,126,3600
Soja 2da,2013/14,SANTA FE,VERA,82,133,2200
Soja 2da,2014/15,SANTA FE,VERA,82,133,2100
Soja 2da,2015/16,SANTA FE,VERA,82,133,1500
Soja 2da,2016/17,SANTA FE,VERA,82,133,3000
Soja 2da,2017/18,SANTA FE,VERA,82,133,700
Soja 2da,2018/19,SANTA FE,VERA,82,133,1800
Soja 2da,2019/20,SANTA FE,VERA,82,133,2000
Soja 2da,2020/21,SANTA FE,VERA,82,133,2600
Soja 2da,2021/22,SANTA FE,VERA,82,133,1200
Soja 2da,2022/23,SANTA FE,VERA,82,133,600
Soja 2da,2023/24,SANTA FE,VERA,82,133,1500
Soja 2da,2015/16,SANTIAGO DEL ESTERO,AGUIRRE,86,7,2400
Soja 2da,2016/17,SANTIAGO DEL ESTERO,AGUIRRE,86,7,3600
Soja 2da,2017/18,SANTIAGO DEL ESTERO,AGUIRRE,86,7,1600
Soja 2da,2018/19,SANTIAGO DEL ESTERO,AGUIRRE,86,7,2200
Soja 2da,2019/20,SANTIAGO DEL ESTERO,AGUIRRE,86,7,3000
Soja 2da,2020/21,SANTIAGO DEL ESTERO,AGUIRRE,86,7,3200
Soja 2da,2021/22,SANTIAGO DEL ESTERO,AGUIRRE,86,7,2800
Soja 2da,2022/23,SANTIAGO DEL ESTERO,AGUIRRE,86,7,2100
Soja 2da,2023/24,SANTIAGO DEL ESTERO,AGUIRRE,86,7,2270
Soja 2da,2013/14,SANTIAGO DEL ESTERO,ALBERDI,86,14,2900
Soja 2da,2014/15,SANTIAGO DEL ESTERO,ALBERDI,86,14,2600
Soja 2da,2015/16,SANTIAGO DEL ESTERO,ALBERDI,86,14,2900
Soja 2da,2016/17,SANTIAGO DEL ESTERO,ALBERDI,86,14,3900
Soja 2da,2017/18,SANTIAGO DEL ESTERO,ALBERDI,86,14,3300
Soja 2da,2018/19,SANTIAGO DEL ESTERO,ALBERDI,86,14,2663
Soja 2da,2019/20,SANTIAGO DEL ESTERO,ALBERDI,86,14,3100
Soja 2da,2020/21,SANTIAGO DEL ESTERO,ALBERDI,86,14,3200
Soja 2da,2021/22,SANTIAGO DEL ESTERO,ALBERDI,86,14,3200
Soja 2da,2022/23,SANTIAGO DEL ESTERO,ALBERDI,86,14,2600
Soja 2da,2023/24,SANTIAGO DEL ESTERO,ALBERDI,86,14,1500
Soja 2da,2013/14,SANTIAGO DEL ESTERO,BANDA,86,35,2001
Soja 2da,2014/15,SANTIAGO DEL ESTERO,BANDA,86,35,2500
Soja 2da,2015/16,SANTIAGO DEL ESTERO,BANDA,86,35,2200
Soja 2da,2016/17,SANTIAGO DEL ESTERO,BANDA,86,35,3000
Soja 2da,2017/18,SANTIAGO DEL ESTERO,BANDA,86,35,2500
Soja 2da,2019/20,SANTIAGO DEL ESTERO,BANDA,86,35,3000
Soja 2da,2020/21,SANTIAGO DEL ESTERO,BANDA,86,35,3000
Soja 2da,2021/22,SANTIAGO DEL ESTERO,BANDA,86,35,2500
Soja 2da,2022/23,SANTIAGO DEL ESTERO,BANDA,86,35,1500
Soja 2da,2023/24,SANTIAGO DEL ESTERO,BANDA,86,35,2900
Soja 2da,2013/14,SANTIAGO DEL ESTERO,BELGRANO,86,42,2900
Soja 2da,2014/15,SANTIAGO DEL ESTERO,BELGRANO,86,42,1800
Soja 2da,2015/16,SANTIAGO DEL ESTERO,BELGRANO,86,42,2700
Soja 2da,2016/17,SANTIAGO DEL ESTERO,BELGRANO,86,42,3700
Soja 2da,2017/18,SANTIAGO DEL ESTERO,BELGRANO,86,42,2400
Soja 2da,2018/19,SANTIAGO DEL ESTERO,BELGRANO,86,42,2800
Soja 2da,2019/20,SANTIAGO DEL ESTERO,BELGRANO,86,42,3200
Soja 2da,2020/21,SANTIAGO DEL ESTERO,BELGRANO,86,42,3200
Soja 2da,2021/22,SANTIAGO DEL ESTERO,BELGRANO,86,42,3200
Soja 2da,2022/23,SANTIAGO DEL ESTERO,BELGRANO,86,42,2600
Soja 2da,2023/24,SANTIAGO DEL ESTERO,BELGRANO,86,42,2860
Soja 2da,2013/14,SANTIAGO DEL ESTERO,CAPITAL,86,49,2500
Soja 2da,2014/15,SANTIAGO DEL ESTERO,CAPITAL,86,49,2500
Soja 2da,2015/16,SANTIAGO DEL ESTERO,CAPITAL,86,49,2700
Soja 2da,2016/17,SANTIAGO DEL ESTERO,CAPITAL,86,49,3500
Soja 2da,2017/18,SANTIAGO DEL ESTERO,CAPITAL,86,49,2800
Soja 2da,2019/20,SANTIAGO DEL ESTERO,CAPITAL,86,49,3000
Soja 2da,2020/21,SANTIAGO DEL ESTERO,CAPITAL,86,49,3000
Soja 2da,2021/22,SANTIAGO DEL ESTERO,CAPITAL,86,49,2500
Soja 2da,2022/23,SANTIAGO DEL ESTERO,CAPITAL,86,49,1500
Soja 2da,2023/24,SANTIAGO DEL ESTERO,CAPITAL,86,49,3000
Soja 2da,2021/22,SANTIAGO DEL ESTERO,CHOYA,86,63,2500
Soja 2da,2022/23,SANTIAGO DEL ESTERO,CHOYA,86,63,1500
Soja 2da,2023/24,SANTIAGO DEL ESTERO,CHOYA,86,63,3100
Soja 2da,2018/19,SANTIAGO DEL ESTERO,COPO,86,56,2700
Soja 2da,2019/20,SANTIAGO DEL ESTERO,COPO,86,56,3000
Soja 2da,2020/21,SANTIAGO DEL ESTERO,COPO,86,56,3000
Soja 2da,2021/22,SANTIAGO DEL ESTERO,COPO,86,56,2900
Soja 2da,2022/23,SANTIAGO DEL ESTERO,COPO,86,56,2400
Soja 2da,2023/24,SANTIAGO DEL ESTERO,COPO,86,56,2020
Soja 2da,2013/14,SANTIAGO DEL ESTERO,FIGUEROA,86,70,2499
Soja 2da,2014/15,SANTIAGO DEL ESTERO,FIGUEROA,86,70,1800
Soja 2da,2020/21,SANTIAGO DEL ESTERO,FIGUEROA,86,70,3000
Soja 2da,2021/22,SANTIAGO DEL ESTERO,FIGUEROA,86,70,2500
Soja 2da,2022/23,SANTIAGO DEL ESTERO,FIGUEROA,86,70,1500
Soja 2da,2023/24,SANTIAGO DEL ESTERO,FIGUEROA,86,70,3000
Soja 2da,2013/14,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,2700
Soja 2da,2014/15,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,2300
Soja 2da,2015/16,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,2700
Soja 2da,2016/17,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,3900
Soja 2da,2017/18,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,2700
Soja 2da,2018/19,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,2750
Soja 2da,2019/20,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,3200
Soja 2da,2020/21,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,3400
Soja 2da,2021/22,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,3200
Soja 2da,2022/23,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,2500
Soja 2da,2023/24,SANTIAGO DEL ESTERO,GENERAL TABOADA,86,77,2800
Soja 2da,2014/15,SANTIAGO DEL ESTERO,GUASAYAN,86,84,2499
Soja 2da,2016/17,SANTIAGO DEL ESTERO,GUASAYAN,86,84,3000
Soja 2da,2017/18,SANTIAGO DEL ESTERO,GUASAYAN,86,84,2500
Soja 2da,2019/20,SANTIAGO DEL ESTERO,GUASAYAN,86,84,3000
Soja 2da,2020/21,SANTIAGO DEL ESTERO,GUASAYAN,86,84,3000
Soja 2da,2021/22,SANTIAGO DEL ESTERO,GUASAYAN,86,84,2500
Soja 2da,2022/23,SANTIAGO DEL ESTERO,GUASAYAN,86,84,1500
Soja 2da,2023/24,SANTIAGO DEL ESTERO,GUASAYAN,86,84,3000
Soja 2da,2013/14,SANTIAGO DEL ESTERO,JIMENEZ,86,91,2700
Soja 2da,2014/15,SANTIAGO DEL ESTERO,JIMENEZ,86,91,2700
Soja 2da,2015/16,SANTIAGO DEL ESTERO,JIMENEZ,86,91,2900
Soja 2da,2016/17,SANTIAGO DEL ESTERO,JIMENEZ,86,91,3500
Soja 2da,2017/18,SANTIAGO DEL ESTERO,JIMENEZ,86,91,3000
Soja 2da,2018/19,SANTIAGO DEL ESTERO,JIMENEZ,86,91,3500
Soja 2da,2019/20,SANTIAGO DEL ESTERO,JIMENEZ,86,91,3000
Soja 2da,2020/21,SANTIAGO DEL ESTERO,JIMENEZ,86,91,3500
